Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData
ZigZagOverNSNMobility;20;8;21.24478;10;1000000;1000;14;4;792210;781710
ZigZagOverNSNMobility;20;16;50.46010;10;1000000;1000;21;4;513095;483225
NotSoNaiveOrderedMobility;20;2;5.67482;10;1000000;1000;11;4;948355;915450
NotSoNaiveOrderedMobility;20;4;11.65918;10;1000000;1000;11;4;885765;880650
NotSoNaiveOrderedMobility;20;8;25.51315;10;1000000;1000;14;4;757060;606005
NotSoNaiveOrderedMobility;20;16;57.03158;10;1000000;1000;23;4;454280;130375
ZigZagOverNSNMobility;20;2;5.48047;10;1000000;1000;12;4;946670;943795
ZigZagOverNSNMobility;20;4;10.50283;10;1000000;1000;12;4;900745;847080
ZigZagOverNSNMobility;20;8;26.20005;10;1000000;1000;15;4;752265;587155
ZigZagOverNSNMobility;20;16;52.42550;10;1000000;1000;22;4;492525;463180
NotSoNaiveOrderedMobility;20;2;5.22027;10;1000000;1000;11;4;951455;921405
NotSoNaiveOrderedMobility;20;4;10.81080;10;1000000;1000;12;4;897365;835770
NotSoNaiveOrderedMobility;20;8;23.23308;10;1000000;1000;14;4;772460;762555
NotSoNaiveOrderedMobility;20;16;51.03388;10;1000000;1000;21;4;515460;280885
ZigZagOverNSNMobility;20;2;5.64600;10;1000000;1000;11;4;948560;912110
ZigZagOverNSNMobility;20;4;14.15688;10;1000000;1000;13;4;874375;785570
ZigZagOverNSNMobility;20;8;20.57475;10;1000000;1000;14;4;798855;789820
ZigZagOverNSNMobility;20;16;49.90055;10;1000000;1000;22;4;512410;489015
NotSoNaiveOrderedMobility;20;2;6.00428;10;1000000;1000;11;4;944750;907825
NotSoNaiveOrderedMobility;20;4;13.43998;10;1000000;1000;12;4;868510;862490
NotSoNaiveOrderedMobility;20;8;24.63950;10;1000000;1000;14;4;782855;631940
NotSoNaiveOrderedMobility;20;16;43.74415;10;1000000;1000;21;4;567625;551005
ZigZagOverNSNMobility;20;2;6.59340;10;1000000;1000;10;4;936085;932435
ZigZagOverNSNMobility;20;4;11.61663;10;1000000;1000;13;4;889135;830900
ZigZagOverNSNMobility;20;8;27.88995;10;1000000;1000;15;4;725640;713480
ZigZagOverNSNMobility;20;16;42.86305;10;1000000;1000;20;4;587855;463515
NotSoNaiveOrderedMobility;20;2;7.33392;10;1000000;1000;10;4;928210;924905
NotSoNaiveOrderedMobility;20;4;14.08898;10;1000000;1000;13;4;869860;779385
NotSoNaiveOrderedMobility;20;8;17.96660;10;1000000;1000;14;4;823695;816300
NotSoNaiveOrderedMobility;20;16;46.80648;10;1000000;1000;22;4;542515;524290
ZigZagOverNSNMobility;20;2;6.83775;10;1000000;1000;12;4;934795;892085
ZigZagOverNSNMobility;20;4;11.06708;10;1000000;1000;13;4;895340;821705
ZigZagOverNSNMobility;20;8;24.93820;10;1000000;1000;14;4;754925;744845
ZigZagOverNSNMobility;20;16;43.17335;10;1000000;1000;20;4;579630;559595
NotSoNaiveOrderedMobility;20;2;5.58235;10;1000000;1000;10;4;945575;942505
NotSoNaiveOrderedMobility;20;4;12.02730;10;1000000;1000;12;4;887390;827295
NotSoNaiveOrderedMobility;20;8;24.29685;10;1000000;1000;14;4;762250;751900
NotSoNaiveOrderedMobility;20;16;47.96188;10;1000000;1000;23;4;530295;511590
ZigZagOverNSNMobility;20;4;13.85850;10;1000000;1000;12;4;868255;778115
ZigZagOverNSNMobility;20;2;6.18583;10;1000000;1000;13;4;939850;936900
ZigZagOverNSNMobility;20;8;26.46473;10;1000000;1000;15;4;740960;729155
ZigZagOverNSNMobility;20;16;40.33993;10;1000000;1000;21;4;618505;437245
NotSoNaiveOrderedMobility;20;2;5.05003;10;1000000;1000;11;4;950710;948215
NotSoNaiveOrderedMobility;20;4;13.88130;10;1000000;1000;12;4;870675;784905
NotSoNaiveOrderedMobility;20;8;19.89015;10;1000000;1000;14;4;811760;680730
NotSoNaiveOrderedMobility;20;16;45.01490;10;1000000;1000;21;4;557790;538145
ZigZagOverNSNMobility;20;2;6.46368;10;1000000;1000;11;4;937320;934010
ZigZagOverNSNMobility;20;4;12.68350;10;1000000;1000;12;4;883265;803375
ZigZagOverNSNMobility;20;8;24.44660;10;1000000;1000;14;4;759450;751555
ZigZagOverNSNMobility;20;16;49.19900;10;1000000;1000;22;4;521000;496960
NotSoNaiveOrderedMobility;20;2;5.45123;10;1000000;1000;11;4;946700;943930
NotSoNaiveOrderedMobility;20;4;11.88295;10;1000000;1000;12;4;883560;877970
NotSoNaiveOrderedMobility;20;8;22.33875;10;1000000;1000;14;4;780420;771615
NotSoNaiveOrderedMobility;20;16;46.23648;10;1000000;1000;22;4;572035;290420
ZigZagOverNSNMobility;20;2;5.23255;10;1000000;1000;11;4;949130;946560
ZigZagOverNSNMobility;20;4;12.29982;10;1000000;1000;13;4;882405;813005
ZigZagOverNSNMobility;20;8;23.36192;10;1000000;1000;15;4;770790;762165
ZigZagOverNSNMobility;20;16;56.38200;10;1000000;1000;22;4;452210;424605
NotSoNaiveOrderedMobility;20;2;6.61135;10;1000000;1000;11;4;938655;897200
NotSoNaiveOrderedMobility;20;4;11.23485;10;1000000;1000;12;4;893195;837110
NotSoNaiveOrderedMobility;20;8;27.31100;10;1000000;1000;14;4;739510;586220
NotSoNaiveOrderedMobility;20;16;46.10933;10;1000000;1000;23;4;548835;530385
ZigZagOverNSNMobility;20;2;5.00740;10;1000000;1000;11;4;950910;948420
ZigZagOverNSNMobility;20;4;15.28228;10;1000000;1000;12;4;854955;753785
ZigZagOverNSNMobility;20;8;27.45635;10;1000000;1000;15;4;757950;614020
ZigZagOverNSNMobility;20;16;53.65320;10;1000000;1000;21;4;690795;409185
NotSoNaiveOrderedMobility;20;2;5.50125;10;1000000;1000;11;4;946575;943365
NotSoNaiveOrderedMobility;20;4;13.72148;10;1000000;1000;12;4;869690;787580
NotSoNaiveOrderedMobility;20;8;22.01098;10;1000000;1000;14;4;795910;668280
NotSoNaiveOrderedMobility;20;16;43.48740;10;1000000;1000;21;4;571675;554765
ZigZagOverNSNMobility;20;2;6.09595;10;1000000;1000;10;4;940775;937640
ZigZagOverNSNMobility;20;4;12.34973;10;1000000;1000;13;4;886670;808590
ZigZagOverNSNMobility;20;8;28.68015;10;1000000;1000;14;4;728685;623925
ZigZagOverNSNMobility;20;16;47.54505;10;1000000;1000;21;4;684260;502810
NotSoNaiveOrderedMobility;20;2;5.59480;10;1000000;1000;11;4;946980;911845
NotSoNaiveOrderedMobility;20;4;12.93233;10;1000000;1000;12;4;879525;816430
NotSoNaiveOrderedMobility;20;8;30.91367;10;1000000;1000;15;4;711385;559075
NotSoNaiveOrderedMobility;20;16;53.03435;10;1000000;1000;22;4;485810;325305
ZigZagOverNSNMobility;20;2;5.51202;10;1000000;1000;12;4;946055;943350
ZigZagOverNSNMobility;20;4;11.07690;10;1000000;1000;12;4;891570;886825
ZigZagOverNSNMobility;20;8;28.52153;10;1000000;1000;15;4;720040;708635
ZigZagOverNSNMobility;20;16;47.66498;10;1000000;1000;21;4;534390;511735
NotSoNaiveOrderedMobility;20;2;6.15832;10;1000000;1000;10;4;943595;904875
NotSoNaiveOrderedMobility;20;4;11.19820;10;1000000;1000;11;4;893660;830645
NotSoNaiveOrderedMobility;20;8;22.91073;10;1000000;1000;15;4;794675;658355
NotSoNaiveOrderedMobility;20;16;46.60058;10;1000000;1000;20;4;553765;289805
ZigZagOverNSNMobility;20;2;6.39937;10;1000000;1000;10;4;939290;903295
ZigZagOverNSNMobility;20;4;11.47067;10;1000000;1000;12;4;890780;833520
ZigZagOverNSNMobility;20;8;24.19927;10;1000000;1000;15;4;763780;753730
ZigZagOverNSNMobility;20;16;50.56532;10;1000000;1000;20;4;529505;237760
NotSoNaiveOrderedMobility;20;2;5.25715;10;1000000;1000;11;4;950410;916985
NotSoNaiveOrderedMobility;20;4;11.88595;10;1000000;1000;11;4;883740;878355
NotSoNaiveOrderedMobility;20;8;20.29975;10;1000000;1000;14;4;805810;703185
NotSoNaiveOrderedMobility;20;16;42.55870;10;1000000;1000;21;4;581205;563405
ZigZagOverNSNMobility;20;2;6.26460;10;1000000;1000;11;4;940665;900570
ZigZagOverNSNMobility;20;4;11.05588;10;1000000;1000;12;4;894120;849750
ZigZagOverNSNMobility;20;8;26.10993;10;1000000;1000;15;4;831650;676430
ZigZagOverNSNMobility;20;16;53.73345;10;1000000;1000;21;4;476835;454580
NotSoNaiveOrderedMobility;20;2;5.45015;10;1000000;1000;11;4;947035;944300
NotSoNaiveOrderedMobility;20;4;12.01857;10;1000000;1000;12;4;882430;877450
NotSoNaiveOrderedMobility;20;8;25.06688;10;1000000;1000;14;4;764685;640580
NotSoNaiveOrderedMobility;20;16;46.36810;10;1000000;1000;21;4;560400;270280
ZigZagOverNSNMobility;20;2;5.41198;10;1000000;1000;11;4;947590;944610
ZigZagOverNSNMobility;20;4;11.19005;10;1000000;1000;12;4;891850;871730
ZigZagOverNSNMobility;20;8;21.84178;10;1000000;1000;15;4;799380;666170
ZigZagOverNSNMobility;20;16;52.47255;10;1000000;1000;24;4;694020;154120
NotSoNaiveOrderedMobility;20;2;5.18135;10;1000000;1000;10;4;950910;918075
NotSoNaiveOrderedMobility;20;4;11.41363;10;1000000;1000;13;4;891890;830015
NotSoNaiveOrderedMobility;20;8;21.15845;10;1000000;1000;14;4;793225;783890
NotSoNaiveOrderedMobility;20;16;43.23265;10;1000000;1000;21;4;577175;558585
ZigZagOverNSNMobility;20;2;5.80643;10;1000000;1000;11;4;943570;940550
ZigZagOverNSNMobility;20;4;13.15165;10;1000000;1000;12;4;871720;865340
ZigZagOverNSNMobility;20;8;22.65603;10;1000000;1000;15;4;783755;655925
ZigZagOverNSNMobility;20;16;43.33555;10;1000000;1000;22;4;572480;557985
NotSoNaiveOrderedMobility;20;2;5.87765;10;1000000;1000;10;4;944430;909360
NotSoNaiveOrderedMobility;20;4;13.20970;10;1000000;1000;12;4;872535;823705
NotSoNaiveOrderedMobility;20;8;23.25298;10;1000000;1000;14;4;772480;762930
NotSoNaiveOrderedMobility;20;16;46.07195;10;1000000;1000;20;4;547970;529845
ZigZagOverNSNMobility;20;2;5.91565;10;1000000;1000;11;4;942905;939935
ZigZagOverNSNMobility;20;4;14.77175;10;1000000;1000;12;4;855330;848140
ZigZagOverNSNMobility;20;8;21.13673;10;1000000;1000;14;4;795100;729680
ZigZagOverNSNMobility;20;16;63.43045;10;1000000;1000;21;4;416780;22735
NotSoNaiveOrderedMobility;20;2;6.80367;10;1000000;1000;11;4;933595;930335
NotSoNaiveOrderedMobility;20;4;10.06695;10;1000000;1000;12;4;901995;897540
NotSoNaiveOrderedMobility;20;8;26.84905;10;1000000;1000;15;4;745555;584355
NotSoNaiveOrderedMobility;20;16;47.43905;10;1000000;1000;21;4;533570;513855
ZigZagOverNSNMobility;20;2;6.56830;10;1000000;1000;11;4;936135;933125
ZigZagOverNSNMobility;20;4;11.63983;10;1000000;1000;12;4;889120;815860
ZigZagOverNSNMobility;20;8;26.02752;10;1000000;1000;14;4;802945;697165
ZigZagOverNSNMobility;20;16;57.68400;10;1000000;1000;22;4;440915;410350
NotSoNaiveOrderedMobility;20;2;6.48532;10;1000000;1000;11;4;936520;933285
NotSoNaiveOrderedMobility;20;4;10.56455;10;1000000;1000;11;4;900870;837865
NotSoNaiveOrderedMobility;20;8;28.28008;10;1000000;1000;14;4;732155;571935
NotSoNaiveOrderedMobility;20;16;45.81238;10;1000000;1000;22;4;580750;287965
ZigZagOverNSNMobility;20;2;6.46860;10;1000000;1000;12;4;937680;934020
ZigZagOverNSNMobility;20;4;12.09400;10;1000000;1000;12;4;880725;875515
ZigZagOverNSNMobility;20;8;24.76797;10;1000000;1000;15;4;774940;629090
ZigZagOverNSNMobility;20;16;53.59935;10;1000000;1000;21;4;531125;431975
NotSoNaiveOrderedMobility;20;2;5.40732;10;1000000;1000;10;4;948780;916180
NotSoNaiveOrderedMobility;20;4;12.70195;10;1000000;1000;11;4;875730;870575
NotSoNaiveOrderedMobility;20;8;26.57783;10;1000000;1000;15;4;743955;662415
NotSoNaiveOrderedMobility;20;16;34.87750;10;1000000;1000;21;4;659175;643810
ZigZagOverNSNMobility;20;2;6.40830;10;1000000;1000;11;4;940140;908365
ZigZagOverNSNMobility;20;4;11.28807;10;1000000;1000;12;4;893880;837340
ZigZagOverNSNMobility;20;8;26.04500;10;1000000;1000;14;4;744490;733760
ZigZagOverNSNMobility;20;16;52.25692;10;1000000;1000;21;4;504420;176355
NotSoNaiveOrderedMobility;20;2;6.15290;10;1000000;1000;11;4;940100;937080
NotSoNaiveOrderedMobility;20;4;10.81610;10;1000000;1000;12;4;900570;845080
NotSoNaiveOrderedMobility;20;8;26.97220;10;1000000;1000;14;4;737155;725895
NotSoNaiveOrderedMobility;20;16;48.53848;10;1000000;1000;22;4;532205;352340
ZigZagOverNSNMobility;20;2;5.32695;10;1000000;1000;11;4;948990;927010
ZigZagOverNSNMobility;20;4;10.26575;10;1000000;1000;12;4;899510;895045
ZigZagOverNSNMobility;20;8;23.30875;10;1000000;1000;14;4;778685;625235
ZigZagOverNSNMobility;20;16;41.85828;10;1000000;1000;22;4;591875;573700
NotSoNaiveOrderedMobility;20;2;6.04090;10;1000000;1000;11;4;944815;907700
NotSoNaiveOrderedMobility;20;4;11.91248;10;1000000;1000;12;4;883385;877300
NotSoNaiveOrderedMobility;20;8;23.64200;10;1000000;1000;15;4;773610;670815
NotSoNaiveOrderedMobility;20;16;52.12680;10;1000000;1000;21;4;502680;259725
ZigZagOverNSNMobility;20;2;6.28408;10;1000000;1000;11;4;938620;935175
ZigZagOverNSNMobility;20;4;12.25100;10;1000000;1000;12;4;889965;817305
ZigZagOverNSNMobility;20;8;21.79613;10;1000000;1000;14;4;787415;777990
ZigZagOverNSNMobility;20;16;48.36683;10;1000000;1000;24;4;685800;488745
NotSoNaiveOrderedMobility;20;2;5.82508;10;1000000;1000;11;4;945045;909435
NotSoNaiveOrderedMobility;20;4;11.60592;10;1000000;1000;12;4;888960;835065
NotSoNaiveOrderedMobility;20;8;25.18505;10;1000000;1000;14;4;753175;742630
NotSoNaiveOrderedMobility;20;16;45.26335;10;1000000;1000;22;4;571220;288020
ZigZagOverNSNMobility;20;2;5.81680;10;1000000;1000;11;4;945080;913695
ZigZagOverNSNMobility;20;4;13.33958;10;1000000;1000;13;4;873220;793260
ZigZagOverNSNMobility;20;8;22.34670;10;1000000;1000;14;4;779825;770790
ZigZagOverNSNMobility;20;16;53.27943;10;1000000;1000;21;4;492250;306175
NotSoNaiveOrderedMobility;20;2;7.70943;10;1000000;1000;11;4;926695;878160
NotSoNaiveOrderedMobility;20;4;12.86890;10;1000000;1000;12;4;874340;868550
NotSoNaiveOrderedMobility;20;8;22.58665;10;1000000;1000;14;4;781055;741740
NotSoNaiveOrderedMobility;20;16;53.72670;10;1000000;1000;22;4;489685;171705
ZigZagOverNSNMobility;20;2;6.15183;10;1000000;1000;12;4;941570;907010
ZigZagOverNSNMobility;20;4;11.77828;10;1000000;1000;12;4;884820;879270
ZigZagOverNSNMobility;20;8;21.20233;10;1000000;1000;14;4;799205;668925
ZigZagOverNSNMobility;20;16;48.17500;10;1000000;1000;21;4;655300;481390
NotSoNaiveOrderedMobility;20;2;5.01303;10;1000000;1000;11;4;953630;920965
NotSoNaiveOrderedMobility;20;4;9.91620;10;1000000;1000;12;4;905615;846925
NotSoNaiveOrderedMobility;20;8;22.67778;10;1000000;1000;14;4;776715;767325
NotSoNaiveOrderedMobility;20;16;54.83738;10;1000000;1000;22;4;477580;150470
ZigZagOverNSNMobility;20;2;5.43352;10;1000000;1000;11;4;946505;944270
ZigZagOverNSNMobility;20;4;10.06662;10;1000000;1000;13;4;901520;896920
ZigZagOverNSNMobility;20;8;20.67835;10;1000000;1000;15;4;798085;788905
ZigZagOverNSNMobility;20;16;52.40410;10;1000000;1000;22;4;620650;443640
NotSoNaiveOrderedMobility;20;2;6.15205;10;1000000;1000;12;4;941540;910840
NotSoNaiveOrderedMobility;20;4;11.80147;10;1000000;1000;12;4;884725;879260
NotSoNaiveOrderedMobility;20;8;18.71155;10;1000000;1000;13;4;824725;726485
NotSoNaiveOrderedMobility;20;16;48.71695;10;1000000;1000;21;4;548275;362400
ZigZagOverNSNMobility;20;2;5.48740;10;1000000;1000;11;4;947665;925395
ZigZagOverNSNMobility;20;4;10.67687;10;1000000;1000;12;4;900090;846355
ZigZagOverNSNMobility;20;8;29.50907;10;1000000;1000;15;4;727340;548875
ZigZagOverNSNMobility;20;16;44.59213;10;1000000;1000;20;4;563115;545880
NotSoNaiveOrderedMobility;20;2;5.38397;10;1000000;1000;10;4;947095;944665
NotSoNaiveOrderedMobility;20;4;10.54953;10;1000000;1000;12;4;899735;839915
NotSoNaiveOrderedMobility;20;8;26.82172;10;1000000;1000;14;4;736080;724460
NotSoNaiveOrderedMobility;20;16;46.43498;10;1000000;1000;21;4;568920;313675
ZigZagOverNSNMobility;20;2;6.01990;10;1000000;1000;11;4;943360;902745
ZigZagOverNSNMobility;20;4;12.41030;10;1000000;1000;12;4;878990;873460
ZigZagOverNSNMobility;20;8;23.64595;10;1000000;1000;14;4;784060;641040
ZigZagOverNSNMobility;20;16;54.49905;10;1000000;1000;21;4;492300;136540
NotSoNaiveOrderedMobility;20;2;5.93242;10;1000000;1000;10;4;945230;912430
NotSoNaiveOrderedMobility;20;4;12.47398;10;1000000;1000;12;4;878380;872145
NotSoNaiveOrderedMobility;20;8;22.13760;10;1000000;1000;14;4;789525;657645
NotSoNaiveOrderedMobility;20;16;49.67840;10;1000000;1000;21;4;517570;498260
ZigZagOverNSNMobility;20;2;6.84797;10;1000000;1000;11;4;935650;890970
ZigZagOverNSNMobility;20;4;10.63762;10;1000000;1000;13;4;895650;891075
ZigZagOverNSNMobility;20;8;26.74393;10;1000000;1000;15;4;838375;695900
ZigZagOverNSNMobility;20;16;44.79353;10;1000000;1000;21;4;564485;540285
NotSoNaiveOrderedMobility;20;2;5.64275;10;1000000;1000;10;4;944655;941825
NotSoNaiveOrderedMobility;20;4;12.19965;10;1000000;1000;12;4;880810;875190
NotSoNaiveOrderedMobility;20;8;23.32940;10;1000000;1000;13;4;774160;726215
NotSoNaiveOrderedMobility;20;16;48.28565;10;1000000;1000;22;4;554165;-4690
ZigZagOverNSNMobility;20;4;10.48377;10;1000000;1000;12;4;903020;835465
ZigZagOverNSNMobility;20;2;5.23128;10;1000000;1000;13;4;948810;946165
ZigZagOverNSNMobility;20;8;23.79450;10;1000000;1000;14;4;767515;757300
ZigZagOverNSNMobility;20;16;50.36565;10;1000000;1000;23;4;705475;185600
NotSoNaiveOrderedMobility;20;4;13.07253;10;1000000;1000;12;4;876025;805580
NotSoNaiveOrderedMobility;20;2;6.35975;10;1000000;1000;12;4;937780;934420
NotSoNaiveOrderedMobility;20;8;23.95683;10;1000000;1000;14;4;766640;756405
NotSoNaiveOrderedMobility;20;16;47.32863;10;1000000;1000;21;4;537440;517385
ZigZagOverNSNMobility;20;2;6.19625;10;1000000;1000;11;4;939390;936145
ZigZagOverNSNMobility;20;4;11.85538;10;1000000;1000;12;4;885935;841525
ZigZagOverNSNMobility;20;8;21.56045;10;1000000;1000;14;4;801605;671800
ZigZagOverNSNMobility;20;16;56.75160;10;1000000;1000;22;4;493500;69395
NotSoNaiveOrderedMobility;20;2;6.84140;10;1000000;1000;10;4;938725;894630
NotSoNaiveOrderedMobility;20;4;12.88058;10;1000000;1000;12;4;875890;832595
NotSoNaiveOrderedMobility;20;8;27.34912;10;1000000;1000;15;4;731905;720350
NotSoNaiveOrderedMobility;20;16;49.02203;10;1000000;1000;22;4;534855;245655
ZigZagOverNSNMobility;20;2;5.83345;10;1000000;1000;11;4;947810;889750
ZigZagOverNSNMobility;20;4;13.01182;10;1000000;1000;13;4;881390;801910
ZigZagOverNSNMobility;20;8;20.54118;10;1000000;1000;14;4;806270;670935
ZigZagOverNSNMobility;20;16;55.89735;10;1000000;1000;22;4;467310;331000
NotSoNaiveOrderedMobility;20;2;6.77670;10;1000000;1000;11;4;937600;896045
NotSoNaiveOrderedMobility;20;4;11.56480;10;1000000;1000;12;4;887270;881960
NotSoNaiveOrderedMobility;20;8;21.34325;10;1000000;1000;14;4;792105;782945
NotSoNaiveOrderedMobility;20;16;47.14772;10;1000000;1000;24;4;538015;517705
ZigZagOverNSNMobility;20;2;6.31980;10;1000000;1000;12;4;938745;935080
ZigZagOverNSNMobility;20;4;15.44840;10;1000000;1000;14;4;849040;841910
ZigZagOverNSNMobility;20;8;20.13203;10;1000000;1000;15;4;802830;794115
ZigZagOverNSNMobility;20;16;50.99303;10;1000000;1000;21;4;544970;220380
NotSoNaiveOrderedMobility;20;2;4.95292;10;1000000;1000;10;4;951840;949200
NotSoNaiveOrderedMobility;20;4;11.91498;10;1000000;1000;12;4;886370;826585
NotSoNaiveOrderedMobility;20;8;23.83400;10;1000000;1000;14;4;767090;755890
NotSoNaiveOrderedMobility;20;16;55.92397;10;1000000;1000;21;4;452480;430820
ZigZagOverNSNMobility;20;2;6.14100;10;1000000;1000;11;4;940200;937095
ZigZagOverNSNMobility;20;4;12.98840;10;1000000;1000;13;4;876025;797320
ZigZagOverNSNMobility;20;8;21.67012;10;1000000;1000;14;4;789275;779360
ZigZagOverNSNMobility;20;16;50.75330;10;1000000;1000;21;4;504465;480040
NotSoNaiveOrderedMobility;20;2;5.64782;10;1000000;1000;10;4;944925;942340
NotSoNaiveOrderedMobility;20;4;12.34893;10;1000000;1000;12;4;883145;806935
NotSoNaiveOrderedMobility;20;8;20.84687;10;1000000;1000;14;4;795980;787350
NotSoNaiveOrderedMobility;20;16;47.03483;10;1000000;1000;21;4;540495;520100
ZigZagOverNSNMobility;20;2;5.96277;10;1000000;1000;11;4;943780;905870
ZigZagOverNSNMobility;20;4;12.19782;10;1000000;1000;12;4;880655;875640
ZigZagOverNSNMobility;20;8;23.81450;10;1000000;1000;15;4;766055;755715
ZigZagOverNSNMobility;20;16;55.45233;10;1000000;1000;20;4;476950;107235
NotSoNaiveOrderedMobility;20;2;5.29930;10;1000000;1000;11;4;949490;929520
NotSoNaiveOrderedMobility;20;4;12.31915;10;1000000;1000;12;4;882370;825270
NotSoNaiveOrderedMobility;20;8;23.59420;10;1000000;1000;14;4;779900;642425
NotSoNaiveOrderedMobility;20;16;43.45910;10;1000000;1000;20;4;588230;316080
ZigZagOverNSNMobility;20;2;6.47410;10;1000000;1000;10;4;939055;895890
ZigZagOverNSNMobility;20;4;10.59030;10;1000000;1000;11;4;896435;891580
ZigZagOverNSNMobility;20;8;23.84928;10;1000000;1000;15;4;778065;623545
ZigZagOverNSNMobility;20;16;51.54223;10;1000000;1000;21;4;513375;187520
NotSoNaiveOrderedMobility;20;2;5.02455;10;1000000;1000;11;4;952590;919110
NotSoNaiveOrderedMobility;20;4;11.77880;10;1000000;1000;12;4;884915;879390
NotSoNaiveOrderedMobility;20;8;25.20868;10;1000000;1000;14;4;753170;742815
NotSoNaiveOrderedMobility;20;16;44.91612;10;1000000;1000;21;4;561005;543035
ZigZagOverNSNMobility;20;2;6.25510;10;1000000;1000;11;4;938965;936030
ZigZagOverNSNMobility;20;4;11.68558;10;1000000;1000;12;4;885995;880950
ZigZagOverNSNMobility;20;8;24.79730;10;1000000;1000;15;4;756495;746695
ZigZagOverNSNMobility;20;16;48.13205;10;1000000;1000;20;4;661470;406880
NotSoNaiveOrderedMobility;20;2;6.05537;10;1000000;1000;11;4;942635;902405
NotSoNaiveOrderedMobility;20;4;12.22543;10;1000000;1000;11;4;884810;824540
NotSoNaiveOrderedMobility;20;8;25.34555;10;1000000;1000;14;4;756110;653560
NotSoNaiveOrderedMobility;20;16;43.03205;10;1000000;1000;21;4;589400;361565
ZigZagOverNSNMobility;20;2;5.23060;10;1000000;1000;11;4;950515;917315
ZigZagOverNSNMobility;20;4;12.08590;10;1000000;1000;12;4;887790;812180
ZigZagOverNSNMobility;20;8;22.04910;10;1000000;1000;15;4;789060;699580
ZigZagOverNSNMobility;20;16;50.55903;10;1000000;1000;22;4;530135;305360
NotSoNaiveOrderedMobility;20;2;5.00500;10;1000000;1000;11;4;951345;948705
NotSoNaiveOrderedMobility;20;4;11.40418;10;1000000;1000;12;4;891210;837765
NotSoNaiveOrderedMobility;20;8;21.61370;10;1000000;1000;13;4;793890;736745
NotSoNaiveOrderedMobility;20;16;44.88273;10;1000000;1000;21;4;583100;319620
ZigZagOverNSNMobility;20;2;6.55235;10;1000000;1000;11;4;937880;894440
ZigZagOverNSNMobility;20;4;12.18288;10;1000000;1000;13;4;882340;853500
ZigZagOverNSNMobility;20;8;25.23062;10;1000000;1000;15;4;764990;585715
ZigZagOverNSNMobility;20;16;42.66108;10;1000000;1000;21;4;585140;565340
NotSoNaiveOrderedMobility;20;2;5.05790;10;1000000;1000;11;4;950390;947655
NotSoNaiveOrderedMobility;20;4;10.84158;10;1000000;1000;12;4;900005;837110
NotSoNaiveOrderedMobility;20;8;20.78560;10;1000000;1000;14;4;796900;787785
